time	V(1)	V(20)
Step Information: Amplitude=30m Frequency=1K  (Step: 1/36)
1.744959584181116e-03	1.898922e-03	7.763647e-03
1.745466768141239e-03	1.708064e-03	6.920610e-03
1.745919350053478e-03	1.537695e-03	6.275206e-03
1.746678705008976e-03	1.251735e-03	5.368503e-03
1.748093267235853e-03	7.187526e-04	3.879904e-03
1.748490245221133e-03	5.691300e-04	3.396611e-03
1.749015117506671e-03	3.712825e-04	2.666318e-03
1.750045803165313e-03	-1.726739e-05	1.023876e-03
1.751275775949507e-03	-4.809356e-04	-1.145625e-03
1.753184212255136e-03	-1.200099e-03	-4.679590e-03
1.753720697428055e-03	-1.402159e-03	-5.713313e-03
1.753941259357851e-03	-1.485212e-03	-6.202951e-03
1.754062021887891e-03	-1.530681e-03	-6.525326e-03
1.754205918719918e-03	-1.584856e-03	-6.979843e-03
1.754339820856219e-03	-1.635263e-03	-7.479353e-03
1.754453436059720e-03	-1.678030e-03	-7.981709e-03
1.754553513437512e-03	-1.715697e-03	-8.500273e-03
1.754639326416517e-03	-1.747994e-03	-9.013837e-03
1.754781723274057e-03	-1.801583e-03	-1.003488e-02
1.754924052701072e-03	-1.855140e-03	-1.131422e-02
1.755007006900104e-03	-1.886352e-03	-1.218966e-02
1.755082489239708e-03	-1.914751e-03	-1.307535e-02
1.755170789711789e-03	-1.947970e-03	-1.422907e-02
1.755276782732942e-03	-1.987843e-03	-1.577206e-02
1.755417395316962e-03	-2.040733e-03	-1.804161e-02
1.755574555028197e-03	-2.099839e-03	-2.079934e-02
1.755963965478787e-03	-2.246258e-03	-2.790350e-02
1.756226284999096e-03	-2.344860e-03	-3.228723e-02
1.756475936294255e-03	-2.438677e-03	-3.591682e-02
1.756649233531471e-03	-2.503786e-03	-3.801221e-02
1.756880993002862e-03	-2.590842e-03	-4.030965e-02
1.757134601334983e-03	-2.686079e-03	-4.234635e-02
1.757504079945298e-03	-2.824781e-03	-4.471165e-02
1.757884241670753e-03	-2.967429e-03	-4.671573e-02
1.759021581182484e-03	-3.393775e-03	-5.149881e-02
1.768030627025262e-03	-6.739374e-03	-8.542852e-02
1.779749377025262e-03	-1.095583e-02	-1.277559e-01
1.791468127025262e-03	-1.493513e-02	-1.675799e-01
1.803186877025262e-03	-1.859113e-02	-2.041109e-01
1.814905627025262e-03	-2.184469e-02	-2.365806e-01
1.826624377025262e-03	-2.462537e-02	-2.642955e-01
1.836390002025262e-03	-2.653763e-02	-2.833266e-01
1.846155627025262e-03	-2.805072e-02	-2.983559e-01
1.855921252025262e-03	-2.914192e-02	-3.091589e-01
1.865686877025262e-03	-2.979479e-02	-3.155738e-01
1.875452502025262e-03	-2.999952e-02	-3.175050e-01
1.885218127025262e-03	-2.975302e-02	-3.149242e-01
1.894983752025262e-03	-2.905902e-02	-3.078711e-01
1.904749377025262e-03	-2.792794e-02	-2.964525e-01
1.914515002025262e-03	-2.637680e-02	-2.808411e-01
1.926233752025262e-03	-2.399422e-02	-2.569098e-01
1.937952502025262e-03	-2.109224e-02	-2.278053e-01
1.949671252025262e-03	-1.773367e-02	-1.941634e-01
1.961390002025261e-03	-1.399123e-02	-1.567236e-01
1.973108752025260e-03	-9.945916e-03	-1.163236e-01
1.986780627025259e-03	-4.960697e-03	-6.675742e-02
1.994593127025258e-03	-2.036775e-03	-3.812636e-02
1.996546252025258e-03	-1.301624e-03	-3.112003e-02
1.998499377025257e-03	-5.656880e-04	-2.430220e-02
2.000000000000000e-03	-2.939152e-17	-1.923456e-02
Step Information: Amplitude=40m Frequency=2K  (Step: 32/36)
0.000000000000000e+00	0.000000e+00	-1.555982e-02
3.199999980552093e-07	1.608491e-04	-1.544560e-02
6.888552158877481e-07	3.462521e-04	-1.500521e-02
1.160307014165262e-06	5.832132e-04	-1.405720e-02
2.976705946908235e-06	1.495907e-03	-9.381234e-03
3.647951662339887e-06	1.833018e-03	-7.861386e-03
4.118806833557496e-06	2.069414e-03	-6.952954e-03
4.513869734532945e-06	2.267702e-03	-6.307960e-03
5.183805139839678e-06	2.603822e-03	-5.397161e-03
6.091673878048332e-06	3.059020e-03	-4.305666e-03
6.400562057604667e-06	3.213806e-03	-3.901142e-03
6.727512544103344e-06	3.377590e-03	-3.424230e-03
7.151237618821257e-06	3.589768e-03	-2.719102e-03
7.849204292508641e-06	3.939046e-03	-1.385124e-03
8.968698087610421e-06	4.498621e-03	9.968946e-04
1.069913437968889e-05	5.361784e-03	4.894813e-03
1.110497407708701e-05	5.563869e-03	5.917410e-03
1.125552226994032e-05	5.638797e-03	6.377799e-03
1.134964379895841e-05	5.685632e-03	6.736258e-03
1.146701353078460e-05	5.744023e-03	7.275336e-03
1.157563846299714e-05	5.798053e-03	7.874426e-03
1.166180002305959e-05	5.840901e-03	8.443118e-03
1.173426291603981e-05	5.876932e-03	9.005357e-03
1.180281946064117e-05	5.911016e-03	9.616389e-03
1.191625027227660e-05	5.967401e-03	1.083179e-02
1.197251900370619e-05	5.995367e-03	1.154219e-02
1.203536599401068e-05	6.026598e-03	1.242414e-02
1.209636505855306e-05	6.056908e-03	1.337105e-02
1.215767954565222e-05	6.087371e-03	1.442308e-02
1.223425406335722e-05	6.125410e-03	1.587589e-02
1.233481018212427e-05	6.175354e-03	1.798274e-02
1.245649093758928e-05	6.235777e-03	2.077098e-02
1.276528689682298e-05	6.389050e-03	2.839489e-02
1.296843883330726e-05	6.489833e-03	3.322047e-02
1.325692347522584e-05	6.632877e-03	3.929123e-02
1.349571458358749e-05	6.751215e-03	4.349782e-02
1.365241705558678e-05	6.828838e-03	4.571864e-02
1.387261047881903e-05	6.937869e-03	4.825940e-02
1.404041556156846e-05	7.020923e-03	4.987366e-02
1.425412651240421e-05	7.126653e-03	5.156104e-02
1.493658254977185e-05	7.463938e-03	5.593144e-02
1.768087838200911e-05	8.814436e-03	6.988465e-02
2.663282487638960e-05	1.313860e-02	1.134737e-01
3.639844987638961e-05	1.766455e-02	1.588433e-01
4.616407487638961e-05	2.192480e-02	2.014569e-01
5.592969987638962e-05	2.585529e-02	2.407220e-01
6.569532487638963e-05	2.939688e-02	2.760652e-01
7.546094987638963e-05	3.249633e-02	3.069628e-01
8.522657487638964e-05	3.510699e-02	3.329545e-01
9.499219987638965e-05	3.718962e-02	3.536520e-01
1.047578248763897e-04	3.871287e-02	3.687457e-01
1.145234498763897e-04	3.965385e-02	3.780100e-01
1.242890748763897e-04	3.999840e-02	3.813068e-01
1.340546998763897e-04	3.974134e-02	3.785874e-01
1.438203248763897e-04	3.888653e-02	3.698937e-01
1.535859498763897e-04	3.744683e-02	3.553577e-01
1.633515748763897e-04	3.544389e-02	3.351994e-01
1.731171998763897e-04	3.290785e-02	3.097236e-01
1.828828248763897e-04	2.987684e-02	2.793160e-01
1.926484498763897e-04	2.639646e-02	2.444380e-01
2.024140748763897e-04	2.251904e-02	2.056213e-01
2.121796998763898e-04	1.830292e-02	1.634646e-01
2.219453248763898e-04	1.381151e-02	1.186397e-01
2.336640748763898e-04	8.153780e-03	6.251047e-02
2.395234498763898e-04	5.250889e-03	3.439155e-02
2.414765748763898e-04	4.276154e-03	2.543515e-02
2.434296998763898e-04	3.298842e-03	1.708373e-02
2.447315239598777e-04	2.646291e-03	1.217880e-02
2.455457312711310e-04	2.237791e-03	9.613408e-03
2.461390468223863e-04	1.939965e-03	8.072617e-03
2.465880614563954e-04	1.714502e-03	7.107208e-03
2.469898739886087e-04	1.512694e-03	6.379096e-03
2.473277339080153e-04	1.342975e-03	5.848880e-03
2.479311631791218e-04	1.039794e-03	5.040402e-03
2.488281372574018e-04	5.890212e-04	3.913971e-03
2.491478915046657e-04	4.283083e-04	3.455975e-03
2.495567485561583e-04	2.228013e-04	2.794320e-03
2.502196778979587e-04	-1.104220e-04	1.563244e-03
2.513769297502469e-04	-6.920858e-04	-8.433425e-04
2.532581984695853e-04	-1.637292e-03	-5.005379e-03
2.536704864706226e-04	-1.844334e-03	-6.001810e-03
2.538261713027441e-04	-1.922503e-03	-6.447723e-03
2.539235892428541e-04	-1.971412e-03	-6.788099e-03
2.540478009779060e-04	-2.033769e-03	-7.305432e-03
2.541640925866699e-04	-2.092146e-03	-7.882576e-03
2.542563893616536e-04	-2.138475e-03	-8.430007e-03
2.543378766526281e-04	-2.179375e-03	-9.000481e-03
2.544134919135151e-04	-2.217326e-03	-9.612203e-03
2.545309446497754e-04	-2.276271e-03	-1.076078e-02
2.546492693594286e-04	-2.335648e-03	-1.220745e-02
2.547088828714746e-04	-2.365562e-03	-1.306669e-02
2.547975548052142e-04	-2.410054e-03	-1.450159e-02
2.548796334341837e-04	-2.451234e-03	-1.600440e-02
2.549984166048938e-04	-2.510826e-03	-1.846148e-02
2.551222754244512e-04	-2.572959e-03	-2.130741e-02
2.554493940446846e-04	-2.737024e-03	-2.948545e-02
2.556654492977522e-04	-2.845360e-03	-3.464408e-02
2.559486318505555e-04	-2.987324e-03	-4.062388e-02
2.561074521878704e-04	-3.066927e-03	-4.343213e-02
2.562778531133633e-04	-3.152321e-03	-4.588347e-02
2.564931487331981e-04	-3.260192e-03	-4.842877e-02
2.567395539008226e-04	-3.383621e-03	-5.079290e-02
2.570232279629657e-04	-3.525678e-03	-5.299480e-02
2.577377443434670e-04	-3.883288e-03	-5.742588e-02
2.617273809745735e-04	-5.873511e-03	-7.783818e-02
2.714930059745735e-04	-1.067269e-02	-1.261478e-01
2.832117559745735e-04	-1.621362e-02	-1.816520e-01
2.949305059745735e-04	-2.140357e-02	-2.335368e-01
3.066492559745736e-04	-2.613020e-02	-2.807301e-01
3.164148809745736e-04	-2.964096e-02	-3.157464e-01
3.261805059745736e-04	-3.270589e-02	-3.462833e-01
3.359461309745736e-04	-3.527889e-02	-3.718843e-01
3.457117559745736e-04	-3.732127e-02	-3.921662e-01
3.554773809745736e-04	-3.880230e-02	-4.068251e-01
3.652430059745736e-04	-3.969971e-02	-4.156415e-01
3.750086309745736e-04	-4.000000e-02	-4.184838e-01
3.847742559745736e-04	-3.969865e-02	-4.153098e-01
3.945398809745736e-04	-3.880019e-02	-4.061681e-01
4.043055059745736e-04	-3.731815e-02	-3.911971e-01
4.140711309745736e-04	-3.527480e-02	-3.706228e-01
4.238367559745737e-04	-3.270089e-02	-3.447561e-01
4.336023809745737e-04	-2.963513e-02	-3.139878e-01
4.453211309745737e-04	-2.537238e-02	-2.712560e-01
4.570398809745737e-04	-2.056039e-02	-2.230738e-01
4.687586309745737e-04	-1.530333e-02	-1.705041e-01
4.804773809745737e-04	-9.714998e-03	-1.147452e-01
4.941492559745737e-04	-2.938256e-03	-4.778612e-02
4.961023809745737e-04	-1.958374e-03	-3.836920e-02
4.980555059745737e-04	-9.773121e-04	-2.919778e-02
5.000086309745737e-04	4.338401e-06	-2.053248e-02
5.016166223314262e-04	8.125471e-04	-1.414448e-02
5.027879222810450e-04	1.401076e-03	-1.022277e-02
5.034416419449131e-04	1.729419e-03	-8.458473e-03
5.039556665518864e-04	1.987516e-03	-7.339094e-03
5.043589061476229e-04	2.189930e-03	-6.607911e-03
5.047266464316447e-04	2.374475e-03	-6.038307e-03
5.053588387210487e-04	2.691611e-03	-5.206075e-03
5.062439573528783e-04	3.135336e-03	-4.123802e-03
5.065579904508652e-04	3.292676e-03	-3.689372e-03
5.069128319729334e-04	3.470400e-03	-3.137139e-03
5.074149255439390e-04	3.721757e-03	-2.237245e-03
5.084191126859503e-04	4.224017e-03	-1.956161e-04
5.093980366380974e-04	4.712995e-03	1.963023e-03
5.107747943223251e-04	5.399469e-03	5.097459e-03
5.111689749084297e-04	5.595725e-03	6.141014e-03
5.112971126287986e-04	5.659494e-03	6.563053e-03
5.113853467354948e-04	5.703395e-03	6.928612e-03
5.115035563662707e-04	5.762200e-03	7.517983e-03
5.116078184713227e-04	5.814056e-03	8.140675e-03
5.116864871456664e-04	5.853177e-03	8.701236e-03
5.117574392114143e-04	5.888455e-03	9.290192e-03
5.118183729566775e-04	5.918748e-03	9.868637e-03
5.118801453261922e-04	5.949455e-03	1.053142e-02
5.119378876940758e-04	5.978155e-03	1.122699e-02
5.120004158215857e-04	6.009230e-03	1.206901e-02
5.120626581718082e-04	6.040160e-03	1.299935e-02
5.121224299734570e-04	6.069858e-03	1.398966e-02
5.121968433668844e-04	6.106826e-03	1.535458e-02
5.122871376893785e-04	6.151678e-03	1.718834e-02
5.124042450469096e-04	6.209835e-03	1.980450e-02
5.128833223286495e-04	6.447612e-03	3.154044e-02
5.131334542436369e-04	6.571666e-03	3.716910e-02
5.133255433636754e-04	6.666889e-03	4.088283e-02
5.135724575874697e-04	6.789233e-03	4.479768e-02
5.137557128418747e-04	6.879993e-03	4.714799e-02
5.139790815992172e-04	6.990570e-03	4.943418e-02
5.142324313267965e-04	7.115921e-03	5.155247e-02
5.148339677802666e-04	7.413258e-03	5.544947e-02
5.170209742160118e-04	8.490588e-03	6.670791e-02
5.251901826271229e-04	1.245156e-02	1.066824e-01
5.349558076271229e-04	1.701107e-02	1.524112e-01
5.447214326271229e-04	2.131472e-02	1.954688e-01
5.544870576271229e-04	2.529777e-02	2.352655e-01
5.642526826271229e-04	2.890032e-02	2.712223e-01
5.740183076271229e-04	3.206818e-02	3.028072e-01
5.837839326271229e-04	3.475371e-02	3.295498e-01
5.935495576271229e-04	3.691651e-02	3.510507e-01
6.033151826271229e-04	3.852405e-02	3.669885e-01
6.130808076271230e-04	3.955215e-02	3.771247e-01
6.228464326271230e-04	3.998535e-02	3.813082e-01
6.326120576271230e-04	3.981714e-02	3.794770e-01
6.423776826271230e-04	3.905004e-02	3.716597e-01
6.521433076271230e-04	3.769559e-02	3.579749e-01
6.619089326271230e-04	3.577416e-02	3.386298e-01
6.716745576271230e-04	3.331465e-02	3.139171e-01
6.814401826271230e-04	3.035407e-02	2.842107e-01
6.912058076271230e-04	2.693693e-02	2.499612e-01
7.009714326271230e-04	2.311463e-02	2.116902e-01
7.107370576271230e-04	1.894467e-02	1.699864e-01
7.205026826271230e-04	1.448976e-02	1.255093e-01
7.322214326271231e-04	8.862327e-03	6.960091e-02
7.380808076271231e-04	5.968863e-03	4.132428e-02
7.400339326271231e-04	4.996407e-03	3.210910e-02
7.419870576271231e-04	4.020941e-03	2.328494e-02
7.439401826271231e-04	3.043053e-03	1.514257e-02
7.449482458057563e-04	2.537583e-03	1.155174e-02
7.460041434885328e-04	2.007693e-03	8.481748e-03
7.464757038902498e-04	1.770925e-03	7.371256e-03
7.468914659512901e-04	1.562122e-03	6.579334e-03
7.472408423440128e-04	1.386626e-03	6.008036e-03
7.478549233112136e-04	1.078103e-03	5.161267e-03
7.487588504734263e-04	6.238445e-04	4.034071e-03
7.490665282031015e-04	4.692033e-04	3.606989e-03
7.494420030468996e-04	2.804776e-04	3.023264e-03
7.499811660312704e-04	9.466985e-06	2.061335e-03
7.510594920000119e-04	-5.325431e-04	-1.156211e-04
7.520772699820468e-04	-1.044031e-03	-2.334477e-03
7.534553162338621e-04	-1.736286e-03	-5.414310e-03
7.537861469852087e-04	-1.902407e-03	-6.270229e-03
7.539105472177473e-04	-1.964864e-03	-6.662190e-03
7.540106540553285e-04	-2.015121e-03	-7.048735e-03
7.541341862973551e-04	-2.077134e-03	-7.616624e-03
7.542392704941723e-04	-2.129882e-03	-8.192640e-03
7.543258076422558e-04	-2.173317e-03	-8.755974e-03
7.543992473840702e-04	-2.210177e-03	-9.313841e-03
7.544677408405801e-04	-2.244552e-03	-9.909115e-03
7.545821527435627e-04	-2.301969e-03	-1.109692e-02
7.546970783171954e-04	-2.359638e-03	-1.258083e-02
7.547677780622910e-04	-2.395113e-03	-1.364540e-02
7.548368716261449e-04	-2.429780e-03	-1.481948e-02
7.549508691783054e-04	-2.486973e-03	-1.700364e-02
7.550564602170262e-04	-2.539944e-03	-1.927396e-02
7.551993126349235e-04	-2.611601e-03	-2.266136e-02
7.555386754665914e-04	-2.781795e-03	-3.117371e-02
7.557475479012913e-04	-2.886522e-03	-3.602816e-02
7.560207696530161e-04	-3.023482e-03	-4.155468e-02
7.561751690299000e-04	-3.100864e-03	-4.414653e-02
7.563590280037795e-04	-3.192995e-03	-4.664519e-02
7.565812678931914e-04	-3.304336e-03	-4.910361e-02
7.568786419347137e-04	-3.453278e-03	-5.174557e-02
7.571926743964175e-04	-3.610512e-03	-5.403038e-02
7.578225522168503e-04	-3.925714e-03	-5.776771e-02
7.622562985173092e-04	-6.136360e-03	-8.038564e-02
7.720219235173092e-04	-1.092868e-02	-1.286069e-01
7.837406735173092e-04	-1.645630e-02	-1.839710e-01
7.954594235173092e-04	-2.162770e-02	-2.356671e-01
8.071781735173092e-04	-2.633091e-02	-2.826243e-01
8.169437985173092e-04	-2.981882e-02	-3.174109e-01
8.267094235173092e-04	-3.285823e-02	-3.476917e-01
8.364750485173092e-04	-3.540342e-02	-3.730138e-01
8.462406735173093e-04	-3.741610e-02	-3.929982e-01
8.560062985173093e-04	-3.886602e-02	-4.073456e-01
8.657719235173093e-04	-3.973135e-02	-4.158412e-01
8.755375485173093e-04	-3.999909e-02	-4.183579e-01
8.853031735173093e-04	-3.966520e-02	-4.148587e-01
8.950687985173093e-04	-3.873471e-02	-4.053971e-01
9.048344235173093e-04	-3.722162e-02	-3.901160e-01
9.146000485173093e-04	-3.514868e-02	-3.692465e-01
9.243656735173093e-04	-3.254706e-02	-3.431036e-01
9.341312985173093e-04	-2.945591e-02	-3.120826e-01
9.458500485173093e-04	-2.516629e-02	-2.690838e-01
9.575687985173094e-04	-2.033188e-02	-2.206799e-01
9.692875485173094e-04	-1.505736e-02	-1.679394e-01
9.810062985173094e-04	-9.456884e-03	-1.120683e-01
9.946781735173094e-04	-2.673048e-03	-4.511363e-02
9.966312985173094e-04	-1.692788e-03	-3.574937e-02
9.985844235173094e-04	-7.115088e-04	-2.666313e-02
1.000102674682144e-03	5.160991e-05	-1.993127e-02
1.000973189198413e-03	4.891661e-04	-1.634527e-02
1.001709819422621e-03	8.593829e-04	-1.359087e-02
1.002424987980615e-03	1.218743e-03	-1.119704e-02
1.002984456515098e-03	1.499800e-03	-9.571177e-03
1.003590591379987e-03	1.804216e-03	-8.078243e-03
1.004048910254665e-03	2.034326e-03	-7.131737e-03
1.004461740861991e-03	2.241541e-03	-6.417495e-03
1.004816486969652e-03	2.419553e-03	-5.887778e-03
1.005434709818494e-03	2.729660e-03	-5.093525e-03
1.006347043005507e-03	3.186990e-03	-3.961791e-03
1.006664150556191e-03	3.345853e-03	-3.503663e-03
1.007065817905722e-03	3.547002e-03	-2.844970e-03
1.007684304990405e-03	3.856553e-03	-1.674314e-03
1.008921279159772e-03	4.474937e-03	9.518319e-04
1.010516613847339e-03	5.270853e-03	4.530800e-03
1.010837795842806e-03	5.430845e-03	5.282871e-03
1.011110427475125e-03	5.566584e-03	6.010979e-03
1.011247109696120e-03	5.634611e-03	6.453770e-03
1.011349721591940e-03	5.685670e-03	6.861407e-03
1.011461072857994e-03	5.741068e-03	7.394847e-03
1.011563638782438e-03	5.792084e-03	7.984402e-03
1.011647796494364e-03	5.833937e-03	8.560039e-03
1.011718041874649e-03	5.868867e-03	9.121718e-03
1.011783146488814e-03	5.901236e-03	9.717937e-03
1.011897681417901e-03	5.958172e-03	1.097495e-02
1.012009672931180e-03	6.013831e-03	1.249479e-02
1.012070642263784e-03	6.044127e-03	1.345453e-02
1.012135359465525e-03	6.076282e-03	1.457841e-02
1.012212836283341e-03	6.114771e-03	1.606852e-02
1.012318758199272e-03	6.167382e-03	1.831812e-02
1.012439205934335e-03	6.227195e-03	2.110991e-02
1.012753346569114e-03	6.383125e-03	2.889619e-02
1.012965688113650e-03	6.488468e-03	3.389478e-02
1.013266840672137e-03	6.637793e-03	4.006386e-02
1.013538554601997e-03	6.772439e-03	4.462278e-02
1.013706771537296e-03	6.855757e-03	4.685416e-02
1.013918924518053e-03	6.960795e-03	4.911843e-02
1.014276447596645e-03	7.137693e-03	5.205489e-02
1.014889115700333e-03	7.440496e-03	5.589296e-02
1.017856532456850e-03	8.900538e-03	7.097930e-02
1.027122946298537e-03	1.337104e-02	1.160263e-01
1.036888571298537e-03	1.788525e-02	1.612704e-01
1.046654196298537e-03	2.213044e-02	2.037298e-01
1.056419821298537e-03	2.604277e-02	2.428112e-01
1.066185446298537e-03	2.956340e-02	2.779430e-01
1.075951071298537e-03	3.263936e-02	3.086047e-01
1.085716696298537e-03	3.522440e-02	3.343391e-01
1.095482321298537e-03	3.727962e-02	3.547619e-01
1.105247946298537e-03	3.877413e-02	3.695675e-01
1.115013571298537e-03	3.968544e-02	3.785348e-01
1.124779196298537e-03	3.999985e-02	3.815298e-01
1.134544821298537e-03	3.971262e-02	3.785087e-01
1.144310446298537e-03	3.882807e-02	3.695177e-01
1.154076071298537e-03	3.735951e-02	3.546935e-01
1.163841696298537e-03	3.532903e-02	3.342601e-01
1.173607321298537e-03	3.276717e-02	3.085268e-01
1.183372946298537e-03	2.971247e-02	2.778831e-01
1.193138571298537e-03	2.621085e-02	2.427940e-01
1.202904196298537e-03	2.231501e-02	2.037946e-01
1.212669821298537e-03	1.808352e-02	1.614869e-01
1.222435446298537e-03	1.358004e-02	1.165470e-01
1.234154196298537e-03	7.912438e-03	6.034875e-02
1.238060446298537e-03	5.978983e-03	4.152287e-02
1.240013571298537e-03	5.006562e-03	3.230223e-02
1.241966696298537e-03	4.031124e-03	2.346537e-02
1.243919821298537e-03	3.053258e-03	1.538452e-02
1.245294595334163e-03	2.363816e-03	1.051752e-02
1.245985398150933e-03	2.017103e-03	8.550965e-03
1.246528441091224e-03	1.744442e-03	7.310445e-03
1.246930126779304e-03	1.542704e-03	6.547721e-03
1.247288848728472e-03	1.362510e-03	5.966867e-03
1.247900215189690e-03	1.055344e-03	5.129818e-03
1.248771330319767e-03	6.175722e-04	4.045004e-03
1.249085697030379e-03	4.595687e-04	3.609296e-03
1.249453398936083e-03	2.747495e-04	3.038752e-03
1.249994689407732e-03	2.669395e-06	2.074175e-03
1.251077270351029e-03	-5.414786e-04	-1.093427e-04
1.252092383712498e-03	-1.051626e-03	-2.321577e-03
1.253471779551444e-03	-1.744553e-03	-5.403854e-03
1.253805587802152e-03	-1.912168e-03	-6.266646e-03
1.253932667300091e-03	-1.975970e-03	-6.666921e-03
1.254033087596102e-03	-2.026383e-03	-7.054648e-03
1.254153691928179e-03	-2.086925e-03	-7.609848e-03
1.254261930696857e-03	-2.141256e-03	-8.203327e-03
1.254346048481192e-03	-2.183476e-03	-8.750838e-03
1.254419929166577e-03	-2.220557e-03	-9.312411e-03
1.254489268132585e-03	-2.255355e-03	-9.916114e-03
1.254601526114929e-03	-2.311690e-03	-1.107939e-02
1.254659455164852e-03	-2.340760e-03	-1.178772e-02
1.254723453299103e-03	-2.372873e-03	-1.265447e-02
1.254781705096467e-03	-2.402101e-03	-1.353429e-02
1.254862909772387e-03	-2.442844e-03	-1.490159e-02
1.254942186441884e-03	-2.482617e-03	-1.639833e-02
1.255061002564230e-03	-2.542223e-03	-1.891210e-02
1.255188349078802e-03	-2.606101e-03	-2.188385e-02
1.255522712016781e-03	-2.773790e-03	-3.026012e-02
1.255747500881501e-03	-2.886498e-03	-3.551172e-02
1.256063492125048e-03	-3.044895e-03	-4.187164e-02
1.256254526176936e-03	-3.140632e-03	-4.500094e-02
1.256429178739957e-03	-3.228143e-03	-4.727497e-02
1.256641405657576e-03	-3.334461e-03	-4.952826e-02
1.256897997840043e-03	-3.462971e-03	-5.176321e-02
1.257179279687090e-03	-3.603806e-03	-5.379988e-02
1.257852972466022e-03	-3.940931e-03	-5.781830e-02
1.262257295806796e-03	-6.136855e-03	-8.028474e-02
1.272022920806796e-03	-1.092916e-02	-1.285060e-01
1.283741670806796e-03	-1.645676e-02	-1.838702e-01
1.295460420806796e-03	-2.162812e-02	-2.355661e-01
1.307179170806796e-03	-2.633129e-02	-2.825230e-01
1.316944795806796e-03	-2.981916e-02	-3.173093e-01
1.326710420806796e-03	-3.285852e-02	-3.475896e-01
1.336476045806796e-03	-3.540365e-02	-3.729113e-01
1.346241670806796e-03	-3.741628e-02	-3.928952e-01
1.356007295806796e-03	-3.886614e-02	-4.072421e-01
1.365772920806796e-03	-3.973141e-02	-4.157371e-01
1.375538545806796e-03	-3.999908e-02	-4.182533e-01
1.385304170806796e-03	-3.966514e-02	-4.147536e-01
1.395069795806796e-03	-3.873459e-02	-4.052914e-01
1.404835420806796e-03	-3.722143e-02	-3.900099e-01
1.414601045806796e-03	-3.514843e-02	-3.691399e-01
1.424366670806796e-03	-3.254677e-02	-3.429966e-01
1.434132295806796e-03	-2.945557e-02	-3.119751e-01
1.445851045806796e-03	-2.516590e-02	-2.689759e-01
1.449757295806796e-03	-2.361000e-02	-2.533915e-01
1.461476045806796e-03	-1.861670e-02	-2.034169e-01
1.473194795806796e-03	-1.322041e-02	-1.494906e-01
1.484913545806796e-03	-7.537935e-03	-9.288332e-02
1.494679170806796e-03	-2.672548e-03	-4.500867e-02
1.496632295806796e-03	-1.692288e-03	-3.564684e-02
1.498585420806796e-03	-7.110076e-04	-2.660082e-02
1.500538545806796e-03	2.707006e-04	-1.805560e-02
1.501400267411950e-03	7.038148e-04	-1.464133e-02
1.502188740179313e-03	1.100042e-03	-1.187389e-02
1.502715358946397e-03	1.364623e-03	-1.024466e-02
1.503261396979151e-03	1.638898e-03	-8.789680e-03
1.503754920905850e-03	1.886729e-03	-7.669298e-03
1.504198173386706e-03	2.109253e-03	-6.821299e-03
1.504584260157671e-03	2.303026e-03	-6.193131e-03
1.505235489309694e-03	2.629746e-03	-5.310229e-03
1.506126680283591e-03	3.076564e-03	-4.224950e-03
1.506435464078276e-03	3.231292e-03	-3.808775e-03
1.506771391053428e-03	3.399567e-03	-3.302565e-03
1.507219905923378e-03	3.624144e-03	-2.525624e-03
1.508116935663276e-03	4.072946e-03	-7.523838e-04
1.509099496955786e-03	4.563945e-03	1.380050e-03
1.510603949724602e-03	5.314366e-03	4.788585e-03
1.511030218411378e-03	5.526656e-03	5.849008e-03
1.511196819331396e-03	5.609583e-03	6.350240e-03
1.511293485811178e-03	5.657689e-03	6.713383e-03
1.511409065250336e-03	5.715195e-03	7.238805e-03
1.511518048032432e-03	5.769408e-03	7.834017e-03
1.511605493322742e-03	5.812900e-03	8.405892e-03
1.511679169013222e-03	5.849538e-03	8.973157e-03
1.511747880500605e-03	5.883703e-03	9.581972e-03
1.511862657656933e-03	5.940762e-03	1.080666e-02
1.511917098128147e-03	5.967822e-03	1.148973e-02
1.511975147066904e-03	5.996672e-03	1.229821e-02
1.512037310069047e-03	6.027564e-03	1.325426e-02
1.512097654591060e-03	6.057548e-03	1.427953e-02
1.512173809165609e-03	6.095384e-03	1.571158e-02
1.512271382089251e-03	6.143852e-03	1.773964e-02
1.512390794358824e-03	6.203156e-03	2.045996e-02
1.512892141243956e-03	6.451987e-03	3.271617e-02
1.513164365552010e-03	6.586992e-03	3.861514e-02
1.513369477525187e-03	6.688663e-03	4.240575e-02
1.513524499475374e-03	6.765475e-03	4.475019e-02
1.513746654190155e-03	6.875507e-03	4.751113e-02
1.513929040402975e-03	6.965802e-03	4.938053e-02
1.514163501609848e-03	7.081824e-03	5.130783e-02
1.514632424023594e-03	7.313682e-03	5.450227e-02
1.515521855017959e-03	7.752756e-03	5.936831e-02
1.522944318794613e-03	1.137394e-02	9.605430e-02
1.532709943794613e-03	1.598271e-02	1.423216e-01
1.542475568794613e-03	2.035109e-02	1.860443e-01
1.552241193794613e-03	2.441336e-02	2.266431e-01
1.562006818794613e-03	2.810844e-02	2.635319e-01
1.571772443794613e-03	3.138074e-02	2.961661e-01
1.581538068794613e-03	3.418104e-02	3.240602e-01
1.591303693794613e-03	3.646723e-02	3.467978e-01
1.601069318794613e-03	3.820492e-02	3.640390e-01
